id,label,score
34330682,1,1.469954391
32426242,1,1.469910315
34489279,1,1.469835215
33051251,1,1.469835215
33894064,1,1.469790081
33552409,1,1.469762549
34329317,1,1.469676016
34403117,1,1.469652309
33650967,1,1.469632006
34773411,1,1.469632006
34917384,1,1.469632006
34447809,1,1.469560654
32871902,1,1.469544986
34161756,1,1.469449831
32531306,1,1.469435018
34714255,1,1.469435018
33787891,1,1.469435018
33760875,1,1.469410313
32586891,1,1.469410313
34852807,1,1.469410313
32552361,1,1.469403429
33477081,1,1.4692635
32363167,1,1.4692635
33271595,1,1.46925028
34380619,1,1.469147671
34234001,1,1.469147671
33681972,1,1.469125572
32473127,1,1.469077123
34901061,1,1.469073459
32615070,1,1.469073459
33228423,1,1.468798524
32886002,1,1.468780229
34178592,1,1.468780229
32447800,1,1.46876943
33352455,1,1.468637901
33070254,1,1.468637901
34524834,1,1.468637901
32596428,1,1.468637901
32344307,1,1.468637901
32628535,1,1.468637901
35036028,1,1.468619085
32535894,1,1.468448537
33634079,1,1.468448537
32756820,1,1.468448537
33104209,1,1.468448537
33099647,1,1.468448537
34289146,1,1.468448537
34834944,1,1.468448537
32425264,1,1.46839343
33380328,1,1.46839343
32674594,1,1.46839343
34596569,1,1.46839343
32976034,1,1.46839343
34072977,1,1.46839343
35128408,1,1.46839343
35065629,1,1.46839343
34547126,1,1.468381689
34704672,1,1.468381689
32691024,1,1.468381689
33303462,1,1.468381689
33040344,1,1.468381689
35104693,1,1.468381689
34937042,1,1.468381689
34032383,1,1.468260248
32586323,1,1.468241206
33316401,1,1.468241206
35172674,1,1.468170752
34280507,1,1.468170752
32582350,1,1.468136415
34477236,1,1.468136415
32504736,1,1.468136415
33197260,1,1.468136415
32527304,1,1.468136415
32763956,1,1.467985702
33631864,1,1.467985702
33064102,1,1.467985702
33604884,1,1.467985702
35059407,1,1.467933243
33764666,1,1.467923068
34555320,1,1.467923068
34428247,1,1.467923068
34530813,1,1.467919786
33252992,1,1.467919786
33321203,1,1.467919786
34726769,1,1.467919786
35093484,1,1.467919786
32294503,1,1.467919786
33010961,1,1.467919786
33471276,1,1.467919786
32607314,1,1.467704434
34224908,1,1.467577845
34579537,1,1.467577845
34903276,1,1.467577845
33822177,1,1.467577845
33220850,1,1.467577845
32360317,1,1.467577845
32426077,1,1.467577845
33466743,1,1.467532138
34259663,1,1.467505488
32546369,1,1.467443851
34172647,1,1.467443851
34698871,1,1.467420863
32699064,1,1.467420863
32544615,1,1.467420863
33345195,1,1.46740351
34081608,1,1.46740351
34580128,1,1.46740351
34194418,1,1.46740351
32492456,1,1.467367691
34976912,1,1.467367691
35042863,1,1.467367691
33608839,1,1.467367691
33489115,1,1.467367691
32458550,1,1.467367691
33914195,1,1.467225493
32468253,1,1.467223008
34777063,1,1.467223008
33408084,1,1.467223008
33382007,1,1.467223008
34409593,1,1.467185332
34016580,1,1.467185332
32568722,1,1.467185332
32719045,1,1.467185332
34835501,1,1.467185332
33875044,1,1.467185332
34250766,1,1.467185332
32398429,1,1.467179782
34341411,1,1.467155036
35183495,1,1.467108715
33314939,1,1.467108715
33310173,1,1.467108715
34496329,1,1.467108715
32788235,1,1.467078294
34604010,1,1.467078294
32746957,1,1.467043698
34342500,1,1.467043698
33925715,1,1.467043698
34410384,1,1.467043698
33139569,1,1.467043698
33955610,1,1.467043698
35107520,1,1.467043698
33364090,1,1.467043698
32302675,1,1.467043698
32898469,1,1.467043698
32403995,1,1.467043698
34667369,1,1.467015324
33234659,1,1.467010215
34736983,1,1.466962364
34253547,1,1.466944216
34192413,1,1.466944216
32339382,1,1.466944216
32659225,1,1.466944216
32740984,1,1.466944216
32281766,1,1.466944216
34429669,1,1.4669435
33046116,1,1.4669435
34914615,1,1.4669435
33988035,1,1.4669125
34225789,1,1.466911532
34196550,1,1.466852311
34466184,1,1.466852311
32609874,1,1.466852311
34828609,1,1.466852311
35079187,1,1.466852311
35194576,1,1.466799068
33432606,1,1.466799068
33971111,1,1.466739225
34179426,1,1.466739225
32304343,1,1.466739225
34584097,1,1.466698465
34081313,1,1.466698465
32530587,1,1.466698465
33420022,1,1.466698465
33247978,1,1.466698465
33072926,1,1.466698465
35097067,1,1.466698465
32353825,1,1.466692512
35042731,1,1.466663304
32395606,1,1.466635472
34690394,1,1.466595739
32567979,1,1.466569193
33024096,1,1.466555561
34425929,1,1.466541136
32553745,1,1.466525188
34594892,1,1.466521111
32738144,1,1.466521111
34697599,1,1.466521111
32876950,1,1.466521111
32239472,1,1.466521111
32207256,1,1.466521111
34126003,1,1.466521111
33704348,1,1.466518609
34793836,1,1.466518609
32984892,1,1.466518609
32784499,1,1.466518609
33823949,1,1.466479047
33053933,1,1.46647246
33050360,1,1.46647246
32551855,1,1.46647246
34070999,1,1.46647246
33136163,1,1.466468911
32619760,1,1.466464199
32417675,1,1.466428682
34815286,1,1.466423543
33326502,1,1.466423543
32615022,1,1.466423543
33533902,1,1.466415021
32769893,1,1.466415021
34257978,1,1.466415021
32751721,1,1.466415021
34548480,1,1.466367759
34787485,1,1.466367759
33387262,1,1.466340529
35002978,1,1.46632038
32362444,1,1.46632038
34031465,1,1.46632038
32360293,1,1.466312131
34824253,1,1.466111436
35153785,1,1.466103988
33469527,1,1.466101609
34757384,1,1.466101609
35021044,1,1.466101609
32319881,1,1.466033158
34896649,1,1.466033158
34726738,1,1.466033158
33953523,1,1.466033158
32387320,1,1.466033158
33418027,1,1.466005754
34866806,1,1.466005754
33926038,1,1.466005754
33380159,1,1.466005754
32207377,1,1.466005754
33165762,1,1.465984748
33491475,1,1.465962002
33394052,1,1.465957156
34212332,1,1.465955821
34826237,1,1.465955821
33624299,1,1.465949763
34633612,1,1.465949763
35036989,1,1.465949763
32501538,1,1.465949763
35039302,1,1.465949763
33213374,1,1.46594902
34849191,1,1.46593082
32382317,1,1.46593082
35022868,1,1.46593082
34926532,1,1.46593082
33409231,1,1.465922602
33661923,1,1.465911952
32965715,1,1.465911952
33720379,1,1.465911952
32862224,1,1.465911952
34609482,1,1.465901416
32753076,1,1.465901416
33219559,1,1.465901416
34227661,1,1.465892604
32282032,1,1.465892604
33551584,1,1.465892604
34994888,1,1.465887026
34666154,1,1.465887026
32280058,1,1.465887026
32653736,1,1.465874676
32621803,1,1.465874676
33033561,1,1.465874676
32591669,1,1.465874676
33085970,1,1.46568402
34547822,1,1.46568402
34888128,1,1.46568402
33835158,1,1.465672506
33835769,1,1.465640554
33213393,1,1.465640554
32683461,1,1.465640554
34655656,1,1.465640554
32416290,1,1.465611635
34775604,1,1.465467605
33078124,1,1.465467605
33126481,1,1.465467605
34713798,1,1.465467605
34848560,1,1.465444997
34591779,1,1.465387807
33597253,1,1.465387807
34655457,1,1.465387807
32536014,1,1.465387807
34675713,1,1.465368917
32557383,1,1.465367993
33432769,1,1.465367993
35145407,1,1.465367993
33219884,1,1.465367993
34081722,1,1.465361785
33363080,1,1.465330577
32631736,1,1.465330577
32667665,1,1.465330577
33020109,1,1.465330577
34748227,1,1.465330577
33430353,1,1.465330577
33559047,1,1.465330577
33593840,1,1.465330577
32599245,1,1.465330577
34189259,1,1.465330577
34866858,1,1.465330577
34843590,1,1.465279062
33735417,1,1.465279062
34725056,1,1.465279062
33011717,1,1.465279062
34475179,1,1.465279062
33353379,1,1.465279062
34305939,1,1.465268234
35077449,1,1.465194224
33201345,1,1.465194224
34525962,1,1.465194224
32961245,1,1.465194224
34645423,1,1.465194224
34841355,1,1.465194224
34275096,1,1.465194224
33903603,1,1.465166233
32232431,1,1.465118139
34751159,1,1.465111594
32294295,1,1.465111594
32429450,1,1.465111594
32264957,1,1.465111594
33623609,1,1.465111594
32401368,1,1.465021024
33072418,1,1.464991208
33948913,1,1.464991208
34690390,1,1.464991208
33996325,1,1.464929282
32417304,1,1.464929282
33001830,1,1.464877859
33177000,1,1.464877859
34729779,1,1.464876417
33982318,1,1.464876417
32645053,1,1.464876417
33377145,1,1.464876417
32877493,1,1.464876417
32427143,1,1.464876417
33260775,1,1.464876417
33669738,1,1.464873563
34907206,1,1.464873563
32430424,1,1.464873563
33599326,1,1.464873563
35027020,1,1.464871357
33546639,1,1.464871357
33822390,1,1.464871357
33657176,1,1.464871357
34637960,1,1.464869201
32335855,1,1.464869201
33722794,1,1.464869201
34594786,1,1.464869201
35154722,1,1.464869201
34950947,1,1.464869201
35157059,1,1.464864613
33308150,1,1.464864613
34617704,1,1.464864613
34821373,1,1.464864613
34596893,1,1.464864613
34437802,1,1.464864613
32407799,1,1.464864613
34720662,1,1.464863761
34324554,1,1.464863761
34282139,1,1.464863761
33678863,1,1.464863761
33684245,1,1.464854349
33057164,1,1.464854349
35071402,1,1.464854349
33440088,1,1.464804878
33064734,1,1.464748554
35103088,1,1.464748554
33495285,1,1.464748554
33677490,1,1.464745877
35123204,1,1.464691677
33155531,1,1.464627732
34831541,1,1.464621548
34648828,1,1.464621548
33278737,1,1.464621548
32442422,1,1.464621548
33040480,1,1.464621548
33874753,1,1.464621548
32534947,1,1.464621548
32591102,1,1.464621548
33212544,1,1.46461217
33661927,1,1.464494386
32587102,1,1.464494386
34370936,1,1.46445446
32336552,1,1.464443641
34534925,1,1.464443641
34642579,1,1.464443641
35013390,1,1.464443641
34831693,1,1.464443641
34658605,1,1.464390099
34763219,1,1.464390099
34843190,1,1.46438361
33961728,1,1.46438361
34703978,1,1.46438361
34567982,1,1.46438361
35097250,1,1.46438361
33795718,1,1.464361151
33976957,1,1.464361151
34760260,1,1.464361151
34262570,1,1.464361151
34127808,1,1.464328697
34620367,1,1.464300514
32428466,1,1.464290953
34327671,1,1.464289664
32300796,1,1.464283341
33046529,1,1.464283341
34750362,1,1.464283341
34178500,1,1.464277063
34429372,1,1.464267595
34529328,1,1.464267595
34174102,1,1.464267595
32783099,1,1.464267595
32589673,1,1.464267595
34522180,1,1.464261244
34236734,1,1.464261244
34240579,1,1.464261244
33826651,1,1.464261244
33751622,1,1.464260768
32949157,1,1.464260768
32312621,1,1.464260768
34621717,1,1.464260768
32698494,1,1.464230334
34795820,1,1.464227815
33783532,1,1.464227815
32403318,1,1.464227815
34754036,1,1.464227815
34451501,1,1.464145024
35054223,1,1.464139354
34713443,1,1.464139354
34525503,1,1.464139354
34498407,1,1.464139354
34800571,1,1.464139354
34778132,1,1.464139354
34092228,1,1.464139354
33467573,1,1.464139354
34558443,1,1.464096378
33029570,1,1.464077914
32880640,1,1.464043318
32474140,1,1.464043318
32643550,1,1.463952252
34722451,1,1.463952252
33634043,1,1.463952252
34901921,1,1.463952252
34888670,1,1.463952252
33268419,1,1.463952252
34549975,1,1.463952252
34315454,1,1.463952252
34739480,1,1.463952252
32296620,1,1.463952252
32894286,1,1.463952252
32685969,1,1.463935488
34611408,1,1.463892959
34538979,1,1.463892149
33506533,1,1.463830511
34925862,1,1.46377134
34733428,1,1.46377134
32559276,1,1.46377134
32561497,1,1.46375704
34599472,1,1.46375704
32240519,1,1.46375704
33001831,1,1.463688567
34037973,1,1.463647515
34394363,1,1.463584264
34966713,1,1.463584197
33033152,1,1.463584197
35038620,1,1.463584197
33074900,1,1.463584197
35072167,1,1.463584197
33483313,1,1.463584197
33507906,1,1.463561644
33628750,1,1.463544015
34687426,1,1.463544015
34804033,1,1.463544015
33194995,1,1.463533025
33902479,1,1.463533025
34744564,1,1.463469399
33502481,1,1.463469399
34614534,1,1.463469399
33751609,1,1.463469399
34862301,1,1.463469399
33449410,1,1.463469399
34202350,1,1.463469399
35189969,1,1.463469399
34716590,1,1.463469399
33559133,1,1.463377246
34584232,1,1.463342703
33894790,1,1.463342703
34722079,1,1.463298418
34909480,1,1.463298418
32689588,1,1.463288826
33293311,1,1.463288826
35070649,1,1.463240234
34297117,1,1.463125458
33121176,1,1.463115292
33021367,1,1.463115292
33152033,1,1.463099186
33035299,1,1.462960501
34826130,1,1.462908095
34697835,1,1.462858495
34282358,1,1.462836364
33570500,1,1.462836364
33269932,1,1.462824877
33606842,1,1.462824877
35096537,1,1.462824877
33670316,1,1.462816515
34596629,1,1.462816515
33040075,1,1.462816515
34756793,1,1.462815747
33098412,1,1.462815747
34011137,1,1.462815747
32348582,1,1.462815139
34304240,1,1.462815139
33029777,1,1.462815139
33441509,1,1.462747513
34235893,1,1.462747513
33615696,1,1.462724748
34713620,1,1.462724748
33207254,1,1.46264973
34181716,1,1.46264973
33241728,1,1.462646658
33704866,1,1.462585035
34339113,1,1.462585035
32339251,1,1.462583298
33510134,1,1.462583298
34264973,1,1.46252014
33666256,1,1.46252014
32360909,1,1.462494062
32414755,1,1.462494062
34579515,1,1.462494062
34647971,1,1.462494062
33627155,1,1.462494062
32447256,1,1.462417894
34853349,1,1.46239995
35145143,1,1.46239995
32641352,1,1.462394935
33486617,1,1.462394935
34626857,1,1.462359771
35083642,1,1.462309482
33378344,1,1.462309482
34901886,1,1.462309482
32661885,1,1.462301716
33940189,1,1.462280647
33062217,1,1.462280647
33384403,1,1.462280647
32545264,1,1.462206344
34387679,1,1.462202279
33664909,1,1.46211169
34060240,1,1.46211169
34711825,1,1.46211169
33192942,1,1.46211169
34693399,1,1.46211169
33474522,1,1.46211169
35171263,1,1.46211169
32474576,1,1.46211169
32654028,1,1.462013652
34110168,1,1.461979964
32277746,1,1.461979964
32757497,1,1.461960136
35182355,1,1.461960136
34908795,1,1.461960136
32489696,1,1.461960136
32196083,1,1.46194787
35105687,1,1.461943533
34964720,1,1.461942809
34383784,1,1.461942809
33910924,1,1.461942809
34511124,1,1.461942176
34402036,1,1.461942176
32419524,1,1.461942176
35042548,1,1.461942176
34930910,1,1.461921567
33889341,1,1.461913026
33647512,1,1.461895814
33380245,1,1.461782419
34500777,1,1.461702182
35092844,1,1.461696593
32986926,1,1.461680845
35027895,1,1.461661482
34478059,1,1.461661482
33675745,1,1.461649939
32853360,1,1.461649939
34531417,1,1.461640865
33413721,1,1.461640865
33217573,1,1.461608314
34344010,1,1.461586171
32685972,1,1.461586171
34755363,1,1.461586171
35055451,1,1.461566817
32151335,1,1.461520402
33920259,1,1.461472421
35041149,1,1.461472421
33750482,1,1.461429799
34001277,1,1.461406959
34510421,1,1.461389733
33686376,1,1.461313421
33975939,1,1.461313421
33887871,1,1.461313421
32276116,1,1.461313421
32339662,1,1.461267824
34394956,1,1.461267495
32726291,1,1.461267495
32623080,1,1.461225094
32690179,1,1.461196887
33650234,1,1.461157785
34015984,1,1.461157785
32892275,1,1.461156485
34385242,1,1.461156485
33315115,1,1.461151761
33237619,1,1.461151761
35018548,1,1.461151761
35123440,1,1.461141235
34715348,1,1.461126929
33590936,1,1.461126929
33613918,1,1.461126929
32958555,1,1.461126929
33631142,1,1.461126929
34620584,1,1.461110935
34301672,1,1.461081611
33693295,1,1.461081611
34831767,1,1.461080977
34677830,1,1.461077745
34969776,1,1.461071548
32876177,1,1.461071548
33154225,1,1.461053362
34668803,1,1.461047507
32334409,1,1.461033382
33957729,1,1.46100508
32603869,1,1.46100508
34506487,1,1.4610008
32337546,1,1.460982191
33053656,1,1.460982191
33627662,1,1.460979918
32388676,1,1.460977231
35076069,1,1.460974469
33222149,1,1.460952692
35001740,1,1.460949635
34658321,1,1.460949635
32825438,1,1.46094956
32687274,1,1.46094956
34472583,1,1.46094956
33245861,1,1.460949511
34010280,1,1.460949511
33683787,1,1.460949488
34639829,1,1.46093955
33879858,1,1.460913187
34875825,1,1.460906885
35039177,1,1.460906885
32412631,1,1.460906885
34543154,1,1.460901677
33672333,1,1.460872253
35136249,1,1.460872253
33880660,1,1.46086788
32448560,1,1.4608321
34196568,1,1.460786687
34795615,1,1.460786687
33154026,1,1.460750423
34621523,1,1.460750423
32472588,1,1.460750423
34072231,1,1.460550025
35079196,1,1.460550025
33205336,1,1.460550025
32422207,1,1.460550025
33853695,1,1.460547649
34316556,1,1.460547649
34545263,1,1.460547649
34015287,1,1.460537759
34678071,1,1.460537759
32906590,1,1.460523412
33959457,1,1.460461464
35079828,1,1.460424764
33122237,1,1.460372577
33780126,1,1.460181264
33965621,1,1.460179223
35072945,1,1.460158269
32330437,1,1.460156135
32645300,1,1.460120699
35068405,1,1.460094728
32353116,1,1.460029141
34660492,1,1.460025362
33920613,1,1.460013533
33835768,1,1.460010852
34980617,1,1.460010852
33725961,1,1.459996672
34363431,1,1.459996672
34862423,1,1.459989406
33400678,1,1.459989406
32479979,1,1.459960008
34942066,1,1.45993115
34289524,1,1.45993115
33844613,1,1.45993115
33536258,1,1.459922484
32770741,1,1.459920828
33975844,1,1.459887193
34323691,1,1.459887193
32240670,1,1.459887193
34608151,1,1.459884841
33621972,1,1.45988353
34585772,1,1.459875216
34826236,1,1.459872364
32386460,1,1.459872364
32618147,1,1.459872364
32649770,1,1.459844951
33862667,1,1.459831088
33196585,1,1.459831088
32248854,1,1.459831088
32986798,1,1.459831088
32613170,1,1.459810587
32325026,1,1.459810587
35012689,1,1.459810474
34176083,1,1.459810154
33417854,1,1.459810154
33784693,1,1.459810154
33093040,1,1.459804207
35165673,1,1.459785675
32565899,1,1.459785675
33483692,1,1.459785675
32513242,1,1.45976306
35086486,1,1.45976306
34586754,1,1.45976306
34537482,1,1.459754487
34782018,1,1.459745612
33231625,1,1.459743413
35006282,1,1.459737519
32228780,1,1.459728497
34280407,1,1.45964095
32203188,1,1.459637839
34541972,1,1.459621568
34671103,1,1.459578393
32531216,1,1.45957786
34469363,1,1.459570229
32530469,1,1.459570229
34735434,1,1.459555204
34831356,1,1.459542476
34424096,1,1.459542476
34188925,1,1.459542476
33562998,1,1.459542476
34086044,1,1.459542476
34872819,1,1.459542476
34213740,1,1.459542476
34638527,1,1.459529682
35194515,1,1.459494849
34670350,1,1.459494849
34913085,1,1.45944682
34683063,1,1.45944682
35122206,1,1.45944682
32531218,1,1.459397038
34976599,1,1.459385128
34933126,1,1.459364497
33643746,1,1.459285811
32422932,1,1.459268403
33994545,1,1.459236483
34598089,1,1.459236483
34339806,1,1.459113096
33572332,1,1.459113096
32721534,1,1.459113096
32720890,1,1.459092192
33180882,1,1.458943159
33107812,1,1.458829435
34245277,1,1.458817877
33608030,1,1.458817877
32498323,1,1.458817462
35115110,1,1.458757272
33901557,1,1.458749962
35141524,1,1.458741008
35043050,1,1.458741008
32927793,1,1.458741008
32596248,1,1.458741008
34897266,1,1.458710288
34648956,1,1.458620303
34696273,1,1.458620303
34418914,1,1.458600185
34178080,1,1.458594187
34173802,1,1.458586445
33835707,1,1.458586445
33072871,1,1.458577042
34718162,1,1.458569064
32376403,1,1.458560144
34545111,1,1.458560144
32579061,1,1.458536071
33273040,1,1.458536071
32250283,1,1.458535345
32382258,1,1.458533814
32997640,1,1.458532801
32623265,1,1.458513949
34594775,1,1.458513949
34732494,1,1.458511454
33055059,1,1.458511454
33236261,1,1.458511454
33534156,1,1.458490086
34660199,1,1.458490084
34236736,1,1.458490084
33363079,1,1.458490064
32665967,1,1.458490064
35006330,1,1.458490064
34185269,1,1.458490064
33571301,1,1.458490064
34020451,1,1.458490064
33396557,1,1.458490064
34835303,1,1.458490054
32469410,1,1.458490047
32838816,1,1.458490039
32515500,1,1.458489999
32312572,1,1.458489999
34179529,1,1.458489994
34927113,1,1.458489988
33680474,1,1.458489988
34657187,1,1.458489982
32515676,1,1.458489982
34682357,1,1.458489977
33204727,1,1.458489977
33882450,1,1.458489962
34370324,1,1.458489962
34900208,1,1.458489962
32410504,1,1.45840927
34999588,1,1.458407064
34571590,1,1.458394353
34901484,1,1.458364962
32492533,1,1.458282682
34759772,1,1.458251545
32641369,1,1.458251545
32410773,1,1.458245289
34642505,1,1.458245289
34769528,1,1.458245289
33831971,1,1.458242074
34016616,1,1.458231212
33066327,1,1.458185627
34769587,1,1.458185627
34722325,1,1.458152111
33941899,1,1.458081409
32882501,1,1.458050757
32616067,1,1.458044528
32204949,1,1.458020551
34548371,1,1.458009369
33350298,1,1.458009369
33142755,1,1.458009369
33624708,1,1.457863458
34003471,1,1.457847274
34687782,1,1.457772824
33993870,1,1.457743332
33409034,1,1.457674058
33464479,1,1.457647362
34163184,1,1.457588335
33543259,1,1.457564362
33321160,1,1.457424807
34758052,1,1.457371819
34697930,1,1.457339013
32339482,1,1.457339013
32505878,1,1.457339013
34980224,1,1.457339013
35041679,1,1.457339013
33881754,1,1.457339013
34979547,1,1.457339013
34598702,1,1.457339013
32540921,1,1.457339013
32517687,1,1.457339013
34254528,1,1.457339013
34593915,1,1.457339013
34831569,1,1.457339013
33509217,1,1.457338202
33301533,1,1.45730063
34620109,1,1.457188073
32620549,1,1.457187349
33620583,1,1.457174592
33734013,1,1.457123348
33251936,1,1.457123348
34504713,1,1.457123348
34241676,1,1.457123348
34181686,1,1.457123348
34545260,1,1.457115123
33908637,1,1.457115119
32383269,1,1.457115119
32649738,1,1.457028407
34678196,1,1.457028407
34112056,1,1.456997052
34340537,1,1.456997052
34837712,1,1.45699705
35136613,1,1.456997048
34868677,1,1.456997048
34040642,1,1.456997048
34193569,1,1.456997048
33975329,1,1.456997041
34865537,1,1.456997041
34726610,1,1.456996177
34931172,1,1.456992182
33567583,1,1.456957369
34849183,1,1.456951064
32092483,1,1.456942552
32527987,1,1.456933386
35090580,1,1.456933386
35038333,1,1.456933369
32148740,1,1.456933365
34412723,1,1.456933352
34696368,1,1.456933352
34926380,1,1.456933352
34562485,1,1.456933348
34876242,1,1.456933348
35078482,1,1.456933348
32389373,1,1.456933348
32560913,1,1.456933344
33545410,1,1.456933342
35085514,1,1.456933342
34660883,1,1.45693334
34138948,1,1.456933338
32363492,1,1.456933338
35140155,1,1.456933338
33674511,1,1.456933338
33021631,1,1.456933338
32495226,1,1.456933338
33455910,1,1.456933338
34726663,1,1.456933331
34201618,1,1.456933331
33934422,1,1.456933325
33683342,1,1.456933325
34395822,1,1.456933325
34392017,1,1.456933325
34395703,1,1.456933136
34108067,1,1.456933136
32430579,1,1.456932796
32605867,1,1.456932512
32222346,1,1.456931947
32787822,1,1.456931947
34858404,1,1.456930183
32358203,1,1.456930183
32368531,1,1.456928929
33631234,1,1.456928929
35003137,1,1.456928827
33352252,1,1.456926237
35056625,1,1.456917946
33742310,1,1.456917946
34688034,1,1.456917946
34830592,1,1.456910462
35123279,1,1.456905778
32971532,1,1.456897981
33549765,1,1.456894677
34665759,1,1.45689255
34851963,1,1.456889693
35022088,1,1.456889693
34552996,1,1.456859655
34801300,1,1.456857703
34772968,1,1.456850476
32394279,1,1.456850476
32531533,1,1.45684402
34040499,1,1.456842971
32721027,1,1.456826724
32572958,1,1.456826724
32793246,1,1.456826724
35063599,1,1.456824216
33635931,1,1.456822104
32775784,1,1.456822104
32841395,1,1.456795537
33749656,1,1.4567944
35039982,1,1.456751321
32392072,1,1.456726535
34260751,1,1.456723272
34547041,1,1.456723272
35164751,1,1.45672136
33462836,1,1.456660019
34090916,1,1.456579462
34111803,1,1.456524183
34236728,1,1.456524183
34087629,1,1.456524183
33373644,1,1.456509715
34161095,1,1.456498115
34597766,1,1.456492316
34604566,1,1.456485217
32560716,1,1.456485217
32519793,1,1.456443144
34884662,1,1.456404831
35180394,1,1.456404831
35126612,1,1.456400122
33260421,1,1.456394506
32873536,1,1.456394506
33060148,1,1.456347882
33019894,1,1.456311671
